,date,Close,High,Low,pred,hold,buy,sell
567,2017-02-16,1027.43994140625,1033.3699951171875,1007.6500244140624,0,0.7801962,0.10577675,0.11402709
568,2017-02-17,1046.2099609375,1053.1700439453125,1025.6400146484375,0,0.45434928,0.31624284,0.22940788
569,2017-02-18,1054.4200439453125,1061.0999755859375,1046.9599609375,0,0.8415795,0.051352482,0.10706796
570,2017-02-19,1047.8699951171875,1056.81005859375,1043.4599609375,2,0.346904,0.27798423,0.37511173
571,2017-02-20,1079.97998046875,1080.489990234375,1041.68994140625,0,0.32839292,0.32959378,0.3420133
572,2017-02-21,1115.300048828125,1117.25,1076.9300537109375,0,0.42640406,0.33497477,0.2386212
573,2017-02-22,1117.43994140625,1125.3900146484375,1100.550048828125,1,0.29047436,0.464865,0.24466068
574,2017-02-23,1166.719970703125,1176.6199951171875,1116.9599609375,0,0.7948953,0.09882861,0.10627608
575,2017-02-24,1173.6800537109375,1200.3900146484375,1131.9599609375,0,0.3539087,0.30293748,0.34315383
576,2017-02-25,1143.8399658203125,1174.8499755859375,1124.5899658203125,0,0.81723386,0.08176234,0.101003826
577,2017-02-26,1165.199951171875,1167.469970703125,1130.199951171875,0,0.9180786,0.021671576,0.060249876
578,2017-02-27,1179.969970703125,1181.97998046875,1163.3800048828125,0,0.37598863,0.366918,0.25709334
579,2017-02-28,1179.969970703125,1193.25,1171.8199462890625,0,0.5573547,0.23855574,0.20408961
580,2017-03-01,1222.5,1222.5,1179.68994140625,0,0.37575403,0.37504375,0.2492022
581,2017-03-02,1251.010009765625,1262.1300048828125,1215.6199951171875,1,0.35144943,0.41492704,0.23362353
582,2017-03-03,1274.989990234375,1280.31005859375,1250.7099609375,0,0.73453856,0.041990563,0.22347094
583,2017-03-04,1255.1500244140625,1279.4000244140625,1230.510009765625,1,0.35276377,0.4455758,0.2016604
584,2017-03-05,1267.1199951171875,1267.2900390625,1238.06005859375,0,0.38452375,0.3295426,0.28593364
585,2017-03-06,1272.8299560546875,1276.0,1264.5999755859375,0,0.36097768,0.3253319,0.31369045
586,2017-03-07,1223.5400390625,1275.550048828125,1204.800048828125,2,0.320122,0.27903864,0.4008394
587,2017-03-08,1150.0,1232.1600341796875,1148.0799560546875,0,0.44920656,0.21716426,0.33362916
588,2017-03-09,1188.489990234375,1197.4599609375,1141.22998046875,0,0.78698665,0.08796066,0.12505266
589,2017-03-10,1116.719970703125,1270.469970703125,1077.25,0,0.49259967,0.3183925,0.1890078
590,2017-03-11,1175.8299560546875,1193.8299560546875,1116.3199462890625,1,0.34569588,0.39151382,0.26279026
591,2017-03-12,1221.3800048828125,1226.97998046875,1175.3599853515625,0,0.68300575,0.19999379,0.11700038
592,2017-03-13,1231.9200439453125,1237.3699951171875,1217.030029296875,0,0.6389439,0.16200632,0.1990498
593,2017-03-14,1240.0,1244.81005859375,1220.719970703125,0,0.6179561,0.14440179,0.23764211
594,2017-03-15,1249.6099853515625,1251.6099853515625,1239.75,0,0.36777303,0.3488026,0.28342438
595,2017-03-16,1187.81005859375,1257.97998046875,1152.43994140625,0,0.51898855,0.1838642,0.29714724
596,2017-03-17,1100.22998046875,1180.1600341796875,1099.5699462890625,0,0.6439434,0.1533361,0.20272045
597,2017-03-18,973.8179931640624,1114.0699462890625,957.655029296875,0,0.7257155,0.09186378,0.18242076
598,2017-03-19,1036.739990234375,1069.9100341796875,976.72998046875,1,0.32112855,0.38295883,0.29591262
599,2017-03-20,1054.22998046875,1063.030029296875,1036.6800537109375,0,0.382808,0.35230446,0.2648875
600,2017-03-21,1120.5400390625,1122.4300537109375,1055.3599853515625,0,0.4343176,0.31829143,0.24739097
601,2017-03-22,1049.1400146484375,1120.6500244140625,1014.2100219726562,0,0.6127387,0.10685782,0.28040344
602,2017-03-23,1038.5899658203125,1058.010009765625,1028.9300537109375,0,0.39404875,0.27861783,0.32733342
603,2017-03-24,937.52001953125,1040.469970703125,934.3579711914062,1,0.3038345,0.43119943,0.26496607
604,2017-03-25,972.7789916992188,975.760986328125,903.7130126953124,0,0.70340145,0.16853717,0.12806144
605,2017-03-26,966.7249755859376,1007.9600219726562,954.1859741210938,0,0.45426857,0.2521266,0.29360482
606,2017-03-27,1045.77001953125,1046.4000244140625,971.9840087890624,1,0.27225485,0.40453288,0.32321227
607,2017-03-28,1047.1500244140625,1064.6500244140625,1027.72998046875,0,0.76702696,0.1469646,0.08600844
608,2017-03-29,1039.969970703125,1055.1300048828125,1015.8800048828124,0,0.4574868,0.29918057,0.24333262
609,2017-03-30,1026.4300537109375,1049.2900390625,1020.0399780273438,0,0.4230976,0.32636353,0.25053886
610,2017-03-31,1071.7900390625,1074.9200439453125,1026.6400146484375,0,0.7509131,0.1450009,0.10408598
611,2017-04-01,1080.5,1091.719970703125,1061.0899658203125,0,0.83483714,0.087703474,0.07745939
612,2017-04-02,1102.1700439453125,1107.5899658203125,1075.449951171875,0,0.39610744,0.32820106,0.27569142
613,2017-04-03,1143.81005859375,1151.739990234375,1102.949951171875,0,0.7126042,0.069667354,0.21772839
614,2017-04-04,1133.25,1156.43994140625,1120.52001953125,0,0.47395784,0.17451292,0.35152924
615,2017-04-05,1124.780029296875,1135.0899658203125,1113.6300048828125,0,0.764899,0.074295945,0.16080494
616,2017-04-06,1182.6800537109375,1188.3699951171875,1125.81005859375,1,0.34382555,0.40265328,0.25352123
617,2017-04-07,1176.9000244140625,1186.5799560546875,1163.3900146484375,0,0.36729988,0.351817,0.2808831
618,2017-04-08,1175.949951171875,1184.97998046875,1162.5799560546875,0,0.8433046,0.077026814,0.07966865
619,2017-04-09,1187.8699951171875,1197.2099609375,1171.8599853515625,1,0.30584878,0.4216314,0.27251986
620,2017-04-10,1187.1300048828125,1190.3399658203125,1179.0400390625,1,0.24748665,0.42992535,0.32258806
621,2017-04-11,1205.010009765625,1208.0699462890625,1187.4599609375,1,0.3241177,0.3662248,0.3096575
622,2017-04-12,1200.3699951171875,1207.1400146484375,1196.760009765625,0,0.36028188,0.28249434,0.3572238
623,2017-04-13,1169.280029296875,1205.8900146484375,1156.43994140625,0,0.4920925,0.31062478,0.19728279
624,2017-04-14,1167.5400390625,1190.800048828125,1159.7900390625,0,0.3842942,0.32978508,0.2859207
625,2017-04-15,1172.52001953125,1188.0,1164.9599609375,0,0.3921121,0.34105897,0.26682895
626,2017-04-16,1182.93994140625,1187.219970703125,1172.6099853515625,0,0.5927796,0.14074007,0.2664804
627,2017-04-17,1193.9100341796875,1194.9000244140625,1172.6500244140625,1,0.35337391,0.35350597,0.29312018
628,2017-04-18,1211.6700439453125,1217.5699462890625,1193.77001953125,1,0.35115433,0.36419746,0.2846482
629,2017-04-19,1210.2900390625,1215.510009765625,1205.0799560546875,0,0.60643864,0.10794677,0.28561458
630,2017-04-20,1229.0799560546875,1240.7900390625,1208.4100341796875,0,0.47496447,0.29336122,0.23167431
631,2017-04-21,1222.050048828125,1235.93994140625,1215.56005859375,0,0.37973285,0.37808013,0.24218698
632,2017-04-22,1231.7099609375,1235.56005859375,1208.469970703125,0,0.7705,0.1632448,0.06625516
633,2017-04-23,1207.2099609375,1232.199951171875,1203.93994140625,0,0.7084802,0.13534339,0.15617645
634,2017-04-24,1250.1500244140625,1250.93994140625,1209.6300048828125,0,0.3839336,0.33873478,0.2773316
635,2017-04-25,1265.489990234375,1267.5799560546875,1249.969970703125,1,0.28588903,0.3940801,0.32003093
636,2017-04-26,1281.0799560546875,1294.8299560546875,1265.9300537109375,0,0.33503103,0.333937,0.33103198
637,2017-04-27,1317.72998046875,1319.699951171875,1281.300048828125,1,0.30000538,0.4209146,0.27908006
638,2017-04-28,1316.47998046875,1331.280029296875,1292.3699951171875,0,0.6279819,0.18695846,0.1850596
639,2017-04-29,1321.7900390625,1327.199951171875,1315.2099609375,1,0.23259267,0.53471345,0.23269382
640,2017-04-30,1347.8900146484375,1347.9100341796875,1314.9200439453125,0,0.7104068,0.08143828,0.20815493
641,2017-05-01,1421.5999755859375,1434.3199462890625,1348.300048828125,1,0.34610385,0.3513136,0.30258256
642,2017-05-02,1452.8199462890625,1473.9000244140625,1415.68994140625,0,0.35405824,0.32082972,0.32511207
643,2017-05-03,1490.0899658203125,1492.77001953125,1447.489990234375,0,0.58066916,0.2718477,0.14748313
644,2017-05-04,1537.6700439453125,1608.9100341796875,1490.719970703125,0,0.35911605,0.34245288,0.2984311
645,2017-05-05,1555.449951171875,1618.030029296875,1530.31005859375,0,0.84123343,0.08836648,0.07040012
646,2017-05-06,1578.800048828125,1578.800048828125,1542.5,0,0.4069566,0.3335778,0.25946558
647,2017-05-07,1596.7099609375,1596.719970703125,1559.760009765625,0,0.9407532,0.035133254,0.02411349
648,2017-05-08,1723.3499755859375,1723.3499755859375,1596.9200439453125,1,0.34511575,0.37174207,0.28314212
649,2017-05-09,1755.3599853515625,1833.489990234375,1716.300048828125,0,0.5235148,0.34105626,0.1354289
650,2017-05-10,1787.1300048828125,1788.43994140625,1719.0999755859375,1,0.35056677,0.3562041,0.29322907
651,2017-05-11,1848.5699462890625,1873.9300537109373,1755.3499755859375,1,0.36587387,0.40037665,0.23374946
652,2017-05-12,1724.239990234375,1856.1500244140625,1694.010009765625,0,0.5824831,0.17138973,0.24612714
653,2017-05-13,1804.9100341796875,1812.989990234375,1651.0799560546875,1,0.31159398,0.3943396,0.29406643
654,2017-05-14,1808.9100341796875,1831.4200439453125,1776.6199951171875,2,0.36313394,0.24733779,0.3895283
655,2017-05-15,1738.4300537109375,1812.800048828125,1708.5400390625,1,0.30996868,0.42234462,0.26768667
656,2017-05-16,1734.449951171875,1785.93994140625,1686.5400390625,1,0.32086268,0.36609408,0.3130433
657,2017-05-17,1839.0899658203125,1864.050048828125,1661.9100341796875,0,0.8195965,0.10694367,0.0734599
658,2017-05-18,1888.6500244140625,1904.47998046875,1807.1199951171875,0,0.8447355,0.055387404,0.09987707
659,2017-05-19,1987.7099609375,2004.52001953125,1890.25,0,0.3636421,0.33971223,0.29664564
660,2017-05-20,2084.72998046875,2084.72998046875,1974.9200439453125,2,0.20333588,0.34911978,0.44754434
661,2017-05-21,2041.199951171875,2119.080078125,2037.5,0,0.41327015,0.31668887,0.27004096
662,2017-05-22,2173.39990234375,2303.89990234375,2017.8699951171875,0,0.44111457,0.35824588,0.20063956
663,2017-05-23,2320.419921875,2320.820068359375,2178.5,0,0.4008674,0.3102793,0.28885326
664,2017-05-24,2443.639892578125,2523.719970703125,2321.3701171875,0,0.5654147,0.20758526,0.22700006
665,2017-05-25,2304.97998046875,2763.7099609375,2285.300048828125,0,0.39004347,0.36419767,0.24575889
666,2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,1,0.2930358,0.40600213,0.3009621
667,2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,0,0.3896342,0.3605431,0.2498227
668,2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,0,0.42454514,0.3125254,0.2629294
669,2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,0,0.4761446,0.37318942,0.15066597
670,2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2,0.32011968,0.32941797,0.35046235
671,2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,0,0.62927306,0.17733984,0.19338717
672,2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,0,0.43325415,0.3359097,0.23083612
673,2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,0,0.39053252,0.32963517,0.27983227
674,2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,0,0.48448765,0.39428353,0.12122886
675,2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,0,0.71848744,0.13050279,0.15100971
676,2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,0,0.32169533,0.34248248,0.33582214
677,2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,0,0.44633973,0.2872939,0.26636633
678,2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,0,0.36308515,0.36204335,0.27487156
679,2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,0,0.476477,0.27084792,0.25267515
680,2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2,0.28130504,0.3085505,0.4101444
681,2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,0,0.39555943,0.2355907,0.36884984
682,2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,0,0.3652039,0.32493716,0.30985895
683,2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,0,0.81522626,0.09161717,0.09315651
684,2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,1,0.3469683,0.37989074,0.27314094
685,2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,0,0.37886068,0.36115086,0.2599885
686,2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,0,0.4041274,0.28666103,0.3092115
687,2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,0,0.675911,0.12927593,0.19481306
688,2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,0,0.39407864,0.35035488,0.25556648
689,2017-06-18,2548.2900390625,2662.10009765625,2516.330078125,1,0.3123346,0.456358,0.23130743
690,2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,0,0.39883932,0.31657743,0.28458324
691,2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2,0.2798025,0.35811755,0.36207992
692,2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,0,0.36070043,0.34898886,0.2903107
693,2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,0,0.32736844,0.34268174,0.32994983
694,2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,1,0.25676575,0.44348696,0.2997473
695,2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,0,0.6938476,0.1669964,0.13915601
696,2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,0,0.43011796,0.31124857,0.25863343
697,2017-06-26,2478.449951171875,2615.25,2376.2900390625,0,0.82114846,0.056078196,0.122773305
698,2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,0,0.31141418,0.3435693,0.3450165
699,2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,1,0.26395875,0.37526152,0.3607797
700,2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,1,0.29667035,0.3816418,0.32168788
701,2017-06-30,2480.840087890625,2559.25,2478.429931640625,0,0.35830462,0.33027914,0.3114163
702,2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,0,0.89966077,0.05735318,0.042986088
703,2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,1,0.26428533,0.44060707,0.2951076
704,2017-07-03,2564.06005859375,2595.0,2480.469970703125,1,0.36120355,0.41752505,0.22127135
705,2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,0,0.79926246,0.10550702,0.095230535
706,2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,0,0.41081384,0.3543388,0.23484744
707,2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2,0.31624627,0.32370764,0.36004606
708,2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,0,0.38196167,0.3794596,0.23857872
709,2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,0,0.5017355,0.30235478,0.19590971
710,2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,0,0.64286816,0.24916889,0.10796295
711,2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,1,0.24353176,0.43629608,0.32017216
712,2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2,0.30104247,0.34801793,0.35093957
713,2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,1,0.31612256,0.4309835,0.25289398
714,2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,1,0.22467554,0.39005497,0.38526946
715,2017-07-14,2233.340087890625,2363.25,2183.219970703125,0,0.48420691,0.13970514,0.37608787
716,2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,1,0.20993759,0.4408395,0.34922296
717,2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1,0.1775102,0.5568864,0.2656034
718,2017-07-17,2228.409912109375,2230.489990234375,1932.6199951171875,1,0.28498903,0.43707424,0.27793664
719,2017-07-18,2318.8798828125,2387.610107421875,2164.77001953125,1,0.2117135,0.552157,0.2361295
720,2017-07-19,2273.429931640625,2397.169921875,2260.22998046875,0,0.7303773,0.10341946,0.16620323
721,2017-07-20,2817.60009765625,2900.699951171875,2269.889892578125,0,0.33680636,0.34120226,0.32199144
722,2017-07-21,2667.760009765625,2838.409912109375,2621.85009765625,0,0.5324814,0.28410813,0.18341048
723,2017-07-22,2810.1201171875,2862.419921875,2657.7099609375,0,0.37556803,0.33584657,0.2885854
724,2017-07-23,2730.39990234375,2832.179931640625,2653.93994140625,0,0.4773053,0.30261147,0.22008328
725,2017-07-24,2754.860107421875,2777.260009765625,2699.18994140625,0,0.47990754,0.32541227,0.19468017
726,2017-07-25,2576.47998046875,2768.080078125,2480.9599609375,0,0.42106676,0.21450755,0.36442572
727,2017-07-26,2529.449951171875,2610.760009765625,2450.800048828125,0,0.3915685,0.3676743,0.24075724
728,2017-07-27,2671.780029296875,2693.320068359375,2529.340087890625,0,0.6205706,0.15593693,0.22349249
729,2017-07-28,2809.010009765625,2897.449951171875,2679.72998046875,1,0.16006638,0.4430488,0.39688486
730,2017-07-29,2726.449951171875,2808.760009765625,2692.800048828125,0,0.40608475,0.3612074,0.2327078
731,2017-07-30,2757.179931640625,2758.530029296875,2644.85009765625,0,0.7492583,0.15318613,0.097555555
732,2017-07-31,2875.340087890625,2889.6201171875,2720.610107421875,1,0.3009866,0.47282448,0.22618902
733,2017-08-01,2718.260009765625,2921.35009765625,2685.610107421875,0,0.5425358,0.19619831,0.2612659
734,2017-08-02,2710.669921875,2762.530029296875,2668.590087890625,0,0.45623714,0.33699656,0.20676625
735,2017-08-03,2804.72998046875,2813.31005859375,2685.139892578125,1,0.31295684,0.42196658,0.26507655
736,2017-08-04,2895.889892578125,2899.330078125,2743.719970703125,1,0.3785298,0.4165363,0.20493393
737,2017-08-05,3252.909912109375,3290.010009765625,2874.830078125,0,0.49289554,0.31888407,0.18822044
738,2017-08-06,3213.93994140625,3293.2900390625,3155.60009765625,0,0.91869783,0.039416175,0.041886
739,2017-08-07,3378.93994140625,3397.679931640625,3180.889892578125,0,0.74141634,0.089735635,0.16884808
740,2017-08-08,3419.93994140625,3484.85009765625,3345.830078125,0,0.5266105,0.16553587,0.30785364
741,2017-08-09,3342.469970703125,3422.760009765625,3247.669921875,0,0.4031158,0.33875364,0.25813055
742,2017-08-10,3381.280029296875,3453.449951171875,3319.469970703125,0,0.40817758,0.29258984,0.29923248
743,2017-08-11,3650.6201171875,3679.719970703125,3372.1201171875,0,0.3888948,0.34154648,0.26955876
744,2017-08-12,3884.7099609375,3949.919921875,3613.699951171875,2,0.32215363,0.32236677,0.35547963
745,2017-08-13,4073.260009765625,4208.39013671875,3857.800048828125,0,0.39246213,0.3639168,0.24362104
746,2017-08-14,4325.1298828125,4325.1298828125,3989.159912109375,0,0.8356711,0.06352973,0.10079915
747,2017-08-15,4181.93017578125,4455.97021484375,3906.179931640625,0,0.5367713,0.18181443,0.28141424
748,2017-08-16,4376.6298828125,4381.22998046875,3994.419921875,0,0.8067904,0.14237805,0.05083153
749,2017-08-17,4331.68994140625,4484.7001953125,4243.7099609375,1,0.36062643,0.37170112,0.26767248
750,2017-08-18,4160.6201171875,4370.1298828125,4015.39990234375,1,0.36612803,0.37579086,0.25808114
751,2017-08-19,4193.7001953125,4243.259765625,3970.550048828125,0,0.45418155,0.37565455,0.17016391
752,2017-08-20,4087.659912109375,4196.2900390625,4069.8798828125,0,0.48561585,0.2862065,0.22817758
753,2017-08-21,4001.739990234375,4109.14013671875,3988.60009765625,1,0.30954254,0.37695694,0.3135005
754,2017-08-22,4100.52001953125,4128.759765625,3674.580078125,0,0.56444275,0.13668427,0.29887292
755,2017-08-23,4151.52001953125,4255.77978515625,4078.409912109375,0,0.3402109,0.31901178,0.34077734
756,2017-08-24,4334.68017578125,4376.39013671875,4130.259765625,0,0.5347793,0.18336217,0.2818585
757,2017-08-25,4371.60009765625,4455.7001953125,4307.35009765625,1,0.22785164,0.45106822,0.32108012
758,2017-08-26,4352.39990234375,4379.27978515625,4269.52001953125,0,0.43551666,0.29425895,0.27022442
759,2017-08-27,4382.8798828125,4416.58984375,4317.2900390625,1,0.2969076,0.41952053,0.2835719
760,2017-08-28,4382.66015625,4403.93017578125,4224.64013671875,1,0.35702538,0.39808995,0.24488467
761,2017-08-29,4579.02001953125,4625.68017578125,4352.1298828125,1,0.3546367,0.3655192,0.27984408
762,2017-08-30,4565.2998046875,4626.52001953125,4471.41015625,0,0.33411068,0.32662386,0.33926544
763,2017-08-31,4703.39013671875,4736.0498046875,4549.39990234375,1,0.32908097,0.41526842,0.2556506
764,2017-09-01,4892.009765625,4892.009765625,4678.52978515625,0,0.42275274,0.35839996,0.21884727
765,2017-09-02,4578.77001953125,4975.0400390625,4469.240234375,0,0.8353724,0.08694081,0.07768682
766,2017-09-03,4582.9599609375,4714.080078125,4417.58984375,1,0.33851963,0.47239175,0.18908858
767,2017-09-04,4236.31005859375,4591.6298828125,4108.39990234375,0,0.5080819,0.3190679,0.17285018
768,2017-09-05,4376.52978515625,4427.83984375,3998.110107421875,1,0.25178748,0.43130714,0.3169054
769,2017-09-06,4597.1201171875,4617.25,4376.58984375,1,0.25426266,0.39063042,0.35510695
770,2017-09-07,4599.8798828125,4655.0400390625,4491.330078125,1,0.3325863,0.3807575,0.2866562
771,2017-09-08,4228.75,4661.0,4075.179931640625,0,0.42465243,0.2996284,0.27571914
772,2017-09-09,4226.06005859375,4308.81982421875,4114.10986328125,1,0.3367093,0.3588445,0.3044462
773,2017-09-10,4122.93994140625,4245.43994140625,3951.0400390625,0,0.42157537,0.34925684,0.22916776
774,2017-09-11,4161.27001953125,4261.669921875,4099.39990234375,1,0.29720804,0.35183766,0.35095432
775,2017-09-12,4130.81005859375,4344.64990234375,4085.219970703125,0,0.75667834,0.102381915,0.1409397
776,2017-09-13,3882.590087890625,4131.97998046875,3789.919921875,1,0.3221188,0.37029457,0.30758664
777,2017-09-14,3154.949951171875,3920.60009765625,3153.860107421875,0,0.40679842,0.33194512,0.2612565
778,2017-09-15,3637.52001953125,3733.449951171875,2946.6201171875,1,0.33828717,0.35906535,0.3026475
779,2017-09-16,3625.0400390625,3808.840087890625,3487.7900390625,0,0.5616555,0.24131414,0.19703035
780,2017-09-17,3582.8798828125,3664.81005859375,3445.639892578125,1,0.36065274,0.40370795,0.23563927
781,2017-09-18,4065.199951171875,4079.22998046875,3591.090087890625,0,0.3432587,0.32237798,0.33436328
782,2017-09-19,3924.969970703125,4094.070068359375,3868.8701171875,0,0.7847023,0.1315108,0.08378689
783,2017-09-20,3905.949951171875,4031.389892578125,3857.72998046875,1,0.24900417,0.40816194,0.34283385
784,2017-09-21,3631.0400390625,3916.419921875,3613.6298828125,0,0.38905057,0.31414098,0.2968085
785,2017-09-22,3630.699951171875,3758.27001953125,3553.530029296875,0,0.38744223,0.37839618,0.2341616
786,2017-09-23,3792.39990234375,3819.2099609375,3594.580078125,1,0.31350508,0.36245328,0.32404163
787,2017-09-24,3682.840087890625,3796.14990234375,3666.89990234375,0,0.5982562,0.110127985,0.29161587
788,2017-09-25,3926.070068359375,3950.25,3681.580078125,0,0.39358476,0.3478215,0.25859377
789,2017-09-26,3892.35009765625,3969.889892578125,3869.89990234375,0,0.61928517,0.12689401,0.25382087
790,2017-09-27,4200.669921875,4210.0498046875,3884.820068359375,1,0.17570832,0.5865879,0.23770377
791,2017-09-28,4174.72998046875,4279.31005859375,4109.7001953125,1,0.20546314,0.5132083,0.2813285
792,2017-09-29,4163.06982421875,4214.6298828125,4039.2900390625,1,0.36239514,0.3752334,0.26237145
793,2017-09-30,4338.7099609375,4358.43017578125,4160.85986328125,1,0.30921218,0.43081003,0.2599778
794,2017-10-01,4403.740234375,4403.740234375,4269.81005859375,1,0.28480843,0.36623046,0.34896117
795,2017-10-02,4409.31982421875,4470.22998046875,4377.4599609375,1,0.30497804,0.4391369,0.25588503
796,2017-10-03,4317.47998046875,4432.47021484375,4258.89013671875,1,0.3131696,0.4107177,0.27611274
797,2017-10-04,4229.35986328125,4352.31005859375,4210.419921875,2,0.33371416,0.2628006,0.40348527
798,2017-10-05,4328.41015625,4362.64013671875,4164.0498046875,0,0.8548323,0.07331617,0.07185141
799,2017-10-06,4370.81005859375,4413.27001953125,4320.52978515625,0,0.36282524,0.29014978,0.34702492
800,2017-10-07,4426.89013671875,4443.8798828125,4321.0498046875,0,0.63922226,0.19991618,0.1608615
801,2017-10-08,4610.47998046875,4624.14013671875,4405.64013671875,0,0.3686858,0.3054502,0.32586396
802,2017-10-09,4772.02001953125,4878.7099609375,4564.25,0,0.36259633,0.34666502,0.2907386
803,2017-10-10,4781.990234375,4922.169921875,4765.10009765625,0,0.42037347,0.3469962,0.23263043
804,2017-10-11,4826.47998046875,4873.72998046875,4751.6298828125,0,0.77421653,0.12522751,0.10055593
805,2017-10-12,5446.91015625,5446.91015625,4822.0,0,0.41018957,0.33770496,0.2521054
806,2017-10-13,5647.2099609375,5840.2998046875,5436.85009765625,0,0.48732406,0.2563894,0.25628656
807,2017-10-14,5831.7900390625,5837.7001953125,5591.64013671875,0,0.75443083,0.1728224,0.07274679
808,2017-10-15,5678.18994140625,5852.47998046875,5478.60986328125,0,0.6410471,0.12439003,0.23456286
809,2017-10-16,5725.58984375,5776.22998046875,5544.2099609375,0,0.7826577,0.15138978,0.06595253
810,2017-10-17,5605.509765625,5800.35009765625,5472.72021484375,0,0.593523,0.09037134,0.31610563
811,2017-10-18,5590.68994140625,5603.81982421875,5151.43994140625,0,0.5124896,0.2961343,0.19137615
812,2017-10-19,5708.52001953125,5744.35009765625,5531.06005859375,1,0.27075604,0.42433092,0.3049131
813,2017-10-20,6011.4501953125,6060.10986328125,5627.22998046875,2,0.35083386,0.2927111,0.35645503
814,2017-10-21,6031.60009765625,6194.8798828125,5965.06982421875,1,0.31924325,0.47572023,0.20503654
815,2017-10-22,6008.419921875,6076.259765625,5792.33984375,0,0.38771793,0.36689457,0.24538746
816,2017-10-23,5930.31982421875,6075.58984375,5732.47021484375,0,0.38319814,0.3621745,0.25462732
817,2017-10-24,5526.64013671875,5935.52001953125,5504.18017578125,1,0.30536804,0.38289478,0.31173718
818,2017-10-25,5750.7998046875,5754.330078125,5397.8798828125,0,0.41265425,0.3611242,0.22622153
819,2017-10-26,5904.830078125,5976.7998046875,5721.22021484375,1,0.32438666,0.43761605,0.23799723
820,2017-10-27,5780.89990234375,5988.39013671875,5728.81982421875,1,0.36408743,0.37395826,0.2619543
821,2017-10-28,5753.08984375,5876.72021484375,5689.18994140625,0,0.35792857,0.34286648,0.29920495
822,2017-10-29,6153.85009765625,6255.7099609375,5724.580078125,1,0.25780505,0.44437847,0.29781646
823,2017-10-30,6130.52978515625,6214.990234375,6040.85009765625,1,0.27719206,0.53049624,0.19231175
824,2017-10-31,6468.39990234375,6470.43017578125,6103.330078125,0,0.6912404,0.22197011,0.08678956
825,2017-11-01,6767.31005859375,6767.31005859375,6377.8798828125,0,0.36105365,0.35799858,0.28094774
826,2017-11-02,7078.5,7367.330078125,6758.72021484375,0,0.63151383,0.16479476,0.20369136
827,2017-11-03,7207.759765625,7461.2900390625,7002.93994140625,0,0.5571144,0.1923827,0.25050285
828,2017-11-04,7379.9501953125,7492.85986328125,7031.27978515625,0,0.8730118,0.078195915,0.048792288
829,2017-11-05,7407.41015625,7617.47998046875,7333.18994140625,0,0.46255994,0.2773766,0.2600634
830,2017-11-06,7022.759765625,7445.77001953125,7007.31005859375,2,0.28913662,0.33412918,0.3767342
